GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AYM001,AYU001
"G5000170","1900","Vermont","500","Orange","0170","Orange","6","170",19313,19313
"G5000190","1900","Vermont","500","Orleans","0190","Orleans","6","190",22024,22024
"G5000210","1900","Vermont","500","Rutland","0210","Rutland","6","210",44209,44209
"G5000230","1900","Vermont","500","Washington","0230","Washington","6","230",36607,36607
"G5000250","1900","Vermont","500","Windham","0250","Windham","6","250",26660,26660
"G5000270","1900","Vermont","500","Windsor","0270","Windsor","6","270",32225,32225
"G5100010","1900","Virginia","510","Accomack","0010","Accomack","40","10",32570,32570
"G5100030","1900","Virginia","510","Albemarle","0030","Albemarle","40","30",28473,28473
"G5100035","1900","Virginia","510","Alexandria","0035","Alexandria","40","130",6430,6430
"G5100050","1900","Virginia","510","Alleghany","0050","Alleghany","40","50",16330,16330
"G5100070","1900","Virginia","510","Amelia","0070","Amelia","40","70",9037,9037
"G5100090","1900","Virginia","510","Amherst","0090","Amherst","40","90",17864,17864
"G5100110","1900","Virginia","510","Appomattox","0110","Appomattox","40","110",9662,9662
"G5100150","1900","Virginia","510","Augusta","0150","Augusta","40","150",32370,32370
"G5100170","1900","Virginia","510","Bath","0170","Bath","40","170",5595,5595
"G5100190","1900","Virginia","510","Bedford","0190","Bedford","40","190",30356,30356
"G5100210","1900","Virginia","510","Bland","0210","Bland","40","210",5497,5497
"G5100230","1900","Virginia","510","Botetourt","0230","Botetourt","40","230",17161,17161
"G5100250","1900","Virginia","510","Brunswick","0250","Brunswick","40","250",18217,18217
"G5100270","1900","Virginia","510","Buchanan","0270","Buchanan","40","270",9692,9692
"G5100290","1900","Virginia","510","Buckingham","0290","Buckingham","40","290",15266,15266
"G5100310","1900","Virginia","510","Campbell","0310","Campbell","40","310",23256,23256
"G5100330","1900","Virginia","510","Caroline","0330","Caroline","40","330",16709,16709
"G5100350","1900","Virginia","510","Carroll","0350","Carroll","40","350",19303,19303
"G5100360","1900","Virginia","510","Charles City","0360","Charles City","40","360",5040,5040
"G5100370","1900","Virginia","510","Charlotte","0370","Charlotte","40","370",15343,15343
"G5100410","1900","Virginia","510","Chesterfield","0410","Chesterfield","40","410",18804,18804
"G5100430","1900","Virginia","510","Clarke","0430","Clarke","40","430",7927,7927
"G5100450","1900","Virginia","510","Craig","0450","Craig","40","450",4293,4293
"G5100470","1900","Virginia","510","Culpeper","0470","Culpeper","40","470",14123,14123
"G5100490","1900","Virginia","510","Cumberland","0490","Cumberland","40","490",8996,8996
"G5100510","1900","Virginia","510","Dickenson","0510","Dickenson","40","510",7747,7747
"G5100530","1900","Virginia","510","Dinwiddie","0530","Dinwiddie","40","530",15374,15374
"G5100550","1900","Virginia","510","Elizabeth City","0550","Elizabeth City","40","550",19460,19460
"G5100570","1900","Virginia","510","Essex","0570","Essex","40","570",9701,9701
"G5100590","1900","Virginia","510","Fairfax","0590","Fairfax","40","590",18580,18580
"G5100610","1900","Virginia","510","Fauquier","0610","Fauquier","40","610",23374,23374
"G5100630","1900","Virginia","510","Floyd","0630","Floyd","40","630",15388,15388
"G5100650","1900","Virginia","510","Fluvanna","0650","Fluvanna","40","650",9050,9050
"G5100670","1900","Virginia","510","Franklin","0670","Franklin","40","670",25953,25953
"G5100690","1900","Virginia","510","Frederick","0690","Frederick","40","690",13239,13239
"G5100710","1900","Virginia","510","Giles","0710","Giles","40","710",10793,10793
"G5100730","1900","Virginia","510","Gloucester","0730","Gloucester","40","730",12832,12832
"G5100750","1900","Virginia","510","Goochland","0750","Goochland","40","750",9519,9519
"G5100770","1900","Virginia","510","Grayson","0770","Grayson","40","770",16853,16853
"G5100790","1900","Virginia","510","Greene","0790","Greene","40","790",6214,6214
"G5100810","1900","Virginia","510","Greensville","0810","Greensville","40","810",9758,9758
"G5100830","1900","Virginia","510","Halifax","0830","Halifax","40","830",37197,37197
"G5100850","1900","Virginia","510","Hanover","0850","Hanover","40","850",17618,17618
"G5100870","1900","Virginia","510","Henrico","0870","Henrico","40","870",30062,30062
"G5100890","1900","Virginia","510","Henry","0890","Henry","40","890",19265,19265
"G5100910","1900","Virginia","510","Highland","0910","Highland","40","910",5647,5647
"G5100930","1900","Virginia","510","Isle Of Wight","0930","Isle Of Wight","40","930",13102,13102
"G5100950","1900","Virginia","510","James City","0950","James City","40","950",3688,3688
"G5100970","1900","Virginia","510","King And Queen","0970","King And Queen","40","970",9265,9265
"G5100990","1900","Virginia","510","King George","0990","King George","40","990",6918,6918
"G5101010","1900","Virginia","510","King William","1010","King William","40","1010",8380,8380
"G5101030","1900","Virginia","510","Lancaster","1030","Lancaster","40","1030",8949,8949
"G5101050","1900","Virginia","510","Lee","1050","Lee","40","1050",19856,19856
"G5101070","1900","Virginia","510","Loudoun","1070","Loudoun","40","1070",21948,21948
"G5101090","1900","Virginia","510","Louisa","1090","Louisa","40","1090",16517,16517
"G5101110","1900","Virginia","510","Lunenburg","1110","Lunenburg","40","1110",11705,11705
"G5101130","1900","Virginia","510","Madison","1130","Madison","40","1130",10216,10216
"G5101150","1900","Virginia","510","Mathews","1150","Matthews","40","1150",8239,8239
"G5101170","1900","Virginia","510","Mecklenburg","1170","Mecklenburg","40","1170",26551,26551
"G5101190","1900","Virginia","510","Middlesex","1190","Middlesex","40","1190",8220,8220
"G5101210","1900","Virginia","510","Montgomery","1210","Montgomery","40","1210",15852,15852
"G5101230","1900","Virginia","510","Nansemond","1230","Nansemond","40","1230",23078,23078
"G5101250","1900","Virginia","510","Nelson","1250","Nelson","40","1250",16075,16075
"G5101270","1900","Virginia","510","New Kent","1270","New Kent","40","1270",4865,4865
"G5101290","1900","Virginia","510","Norfolk","1290","Norfolk","40","1290",50780,50780
"G5101310","1900","Virginia","510","Northampton","1310","Northampton","40","1310",13770,13770
"G5101330","1900","Virginia","510","Northumberland","1330","Northumberland","40","1330",9846,9846
"G5101350","1900","Virginia","510","Nottoway","1350","Nottoway","40","1350",12366,12366
"G5101370","1900","Virginia","510","Orange","1370","Orange","40","1370",12571,12571
"G5101390","1900","Virginia","510","Page","1390","Page","40","1390",13794,13794
"G5101410","1900","Virginia","510","Patrick","1410","Patrick","40","1410",15403,15403
"G5101430","1900","Virginia","510","Pittsylvania","1430","Pittsylvania","40","1430",46894,46894
"G5101450","1900","Virginia","510","Powhatan","1450","Powhatan","40","1450",6824,6824
"G5101470","1900","Virginia","510","Prince Edward","1470","Prince Edward","40","1470",15045,15045
"G5101490","1900","Virginia","510","Prince George","1490","Prince George","40","1490",7752,7752
"G5101510","1900","Virginia","510","Princess Anne","1510","Princess Anne","40","1510",11192,11192
"G5101530","1900","Virginia","510","Prince William","1530","Prince William","40","1530",11112,11112
"G5101550","1900","Virginia","510","Pulaski","1550","Pulaski","40","1550",14609,14609
"G5101570","1900","Virginia","510","Rappahannock","1570","Rappahannock","40","1570",8843,8843
"G5101590","1900","Virginia","510","Richmond","1590","Richmond","40","1590",7088,7088
"G5101610","1900","Virginia","510","Roanoke","1610","Roanoke","40","1610",15837,15837
"G5101630","1900","Virginia","510","Rockbridge","1630","Rockbridge","40","1630",21799,21799
"G5101650","1900","Virginia","510","Rockingham","1650","Rockingham","40","1650",33527,33527
"G5101670","1900","Virginia","510","Russell","1670","Russell","40","1670",18031,18031
"G5101690","1900","Virginia","510","Scott","1690","Scott","40","1690",22694,22694
"G5101710","1900","Virginia","510","Shenandoah","1710","Shenandoah","40","1710",20253,20253
"G5101730","1900","Virginia","510","Smyth","1730","Smyth","40","1730",17121,17121
"G5101750","1900","Virginia","510","Southampton","1750","Southampton","40","1750",22848,22848
"G5101770","1900","Virginia","510","Spotsylvania","1770","Spotsylvania","40","1770",9239,9239
"G5101790","1900","Virginia","510","Stafford","1790","Stafford","40","1790",8097,8097
"G5101810","1900","Virginia","510","Surry","1810","Surry","40","1810",8469,8469
"G5101830","1900","Virginia","510","Sussex","1830","Sussex","40","1830",12082,12082
"G5101850","1900","Virginia","510","Tazewell","1850","Tazewell","40","1850",23384,23384
"G5101870","1900","Virginia","510","Warren","1870","Warren","40","1870",8837,8837
"G5101890","1900","Virginia","510","Warwick","1890","Warwick","40","1875",4888,4888
"G5101910","1900","Virginia","510","Washington","1910","Washington","40","1910",28995,28995
"G5101930","1900","Virginia","510","Westmoreland","1930","Westmoreland","40","1930",9243,9243
"G5101950","1900","Virginia","510","Wise","1950","Wise","40","1950",19653,19653
"G5101970","1900","Virginia","510","Wythe","1970","Wythe","40","1970",20437,20437
"G5101990","1900","Virginia","510","York","1990","York","40","1990",7482,7482
"G5105100","1900","Virginia","510","Alexandria City","5100","Alexandria City","40","5100",14528,14528
"G5105200","1900","Virginia","510","Bristol City","5200","Bristol City","40","5200",4579,4579
"G5105300","1900","Virginia","510","Buena Vista City","5300","Buena Vista City","40","5300",2388,2388
"G5105400","1900","Virginia","510","Charlottesville City","5400","Charlottesville City","40","5400",6449,6449
"G5105900","1900","Virginia","510","Danville City","5900","Danville City","40","5900",16520,16520
"G5106300","1900","Virginia","510","Fredericksburg City","6300","Fredericksburg City","40","6300",5068,5068
"G5106800","1900","Virginia","510","Lynchburg City","6800","Lynchburg City","40","6800",18891,18891
"G5106855","1900","Virginia","510","Manchester City","6855","Manchester City","40","0009",9715,9715
"G5107000","1900","Virginia","510","Newport News City","7000","Newport News City","40","7000",19635,19635
"G5107100","1900","Virginia","510","Norfolk City","7100","Norfolk City","40","7100",46624,46624
"G5107300","1900","Virginia","510","Petersburg City","7300","Petersburg City","40","7300",21810,21810
"G5107400","1900","Virginia","510","Portsmouth City","7400","Portsmouth City","40","7400",17427,17427
"G5107500","1900","Virginia","510","Radford City","7500","Radford City","40","7500",3344,3344
"G5107600","1900","Virginia","510","Richmond City","7600","Richmond City","40","7600",85050,85050
"G5107700","1900","Virginia","510","Roanoke City","7700","Roanoke City","40","7700",21495,21495
"G5107900","1900","Virginia","510","Staunton City","7900","Staunton City","40","7900",7289,7289
"G5108300","1900","Virginia","510","Williamsburg City","8300","Williamsburg City","40","8300",2044,2044
"G5108400","1900","Virginia","510","Winchester City","8400","Winchester City","40","8400",5161,5161
"G5300010","1900","Washington","530","Adams","0010","Adams","73","10",4840,4840
"G5300030","1900","Washington","530","Asotin","0030","Asotin","73","30",3366,3366
"G5300055","1900","Washington","530","Chehalis","0055","Chehalis","73","270",15124,15124
"G5300070","1900","Washington","530","Chelan","0070","Chelan","73","70",3931,3931
"G5300090","1900","Washington","530","Clallam","0090","Clallam","73","90",5603,5603
"G5300110","1900","Washington","530","Clark","0110","Clark","73","110",13419,13419
"G5300130","1900","Washington","530","Columbia","0130","Columbia","73","130",7128,7128
"G5300150","1900","Washington","530","Cowlitz","0150","Cowlitz","73","150",7877,7877
"G5300170","1900","Washington","530","Douglas","0170","Douglas","73","170",4926,4926
"G5300190","1900","Washington","530","Ferry","0190","Ferry","73","190",4562,4562
"G5300210","1900","Washington","530","Franklin","0210","Franklin","73","210",486,486
"G5300230","1900","Washington","530","Garfield","0230","Garfield","73","230",3918,3918
"G5300290","1900","Washington","530","Island","0290","Island","73","290",1870,1870
"G5300310","1900","Washington","530","Jefferson","0310","Jefferson","73","310",5712,5712
"G5300330","1900","Washington","530","King","0330","King","73","330",110053,110053
"G5300350","1900","Washington","530","Kitsap","0350","Kitsap","73","350",6767,6767
"G5300370","1900","Washington","530","Kittitas","0370","Kittitas","73","370",9704,9704
"G5300390","1900","Washington","530","Klickitat","0390","Klikatat","73","390",6407,6407
"G5300410","1900","Washington","530","Lewis","0410","Lewis","73","410",15157,15157
"G5300430","1900","Washington","530","Lincoln","0430","Lincoln","73","430",11969,11969
"G5300450","1900","Washington","530","Mason","0450","Mason","73","450",3810,3810
"G5300470","1900","Washington","530","Okanogan","0470","Okanogan","73","470",4689,4689
"G5300490","1900","Washington","530","Pacific","0490","Pacific","73","490",5983,5983
"G5300530","1900","Washington","530","Pierce","0530","Pierce","73","530",55515,55515
"G5300550","1900","Washington","530","San Juan","0550","San Juan","73","550",2928,2928
"G5300570","1900","Washington","530","Skagit","0570","Skagit","73","570",14272,14272
"G5300590","1900","Washington","530","Skamania","0590","Skamania","73","590",1688,1688
"G5300610","1900","Washington","530","Snohomish","0610","Snohomish","73","610",23950,23950
"G5300630","1900","Washington","530","Spokane","0630","Spokane","73","630",57542,57542
"G5300650","1900","Washington","530","Stevens","0650","Stevens","73","650",10543,10543
"G5300670","1900","Washington","530","Thurston","0670","Thurston","73","670",9927,9927
"G5300690","1900","Washington","530","Wahkiakum","0690","Wahkiakum","73","690",2819,2819
"G5300710","1900","Washington","530","Walla Walla","0710","Walla Walla","73","710",18680,18680
"G5300730","1900","Washington","530","Whatcom","0730","Whatcom","73","730",24116,24116
"G5300750","1900","Washington","530","Whitman","0750","Whitman","73","750",25360,25360
"G5300770","1900","Washington","530","Yakima","0770","Yakima","73","770",13462,13462
"G5309015","1900","Washington","530","Colville Indian Reservation","9015","Colville Indian Reservation","73","135",,
"G5309035","1900","Washington","530","Lummi Indian Reservation","9035","Lummi Indian Reservation","73","435",,
"G5309055","1900","Washington","530","Makah Indian Reservation","9055","Makah Indian Reservation","73","445",,
"G5309075","1900","Washington","530","Muckleshoot Indian Reservation","9075","Muckleshoot Indian Reservation","73","455",,
"G5309095","1900","Washington","530","Queniult Indian Reservation","9095","Queniult Indian Reservation","73","535",,
"G5309115","1900","Washington","530","Swinomish Indian Reservation","9115","Swinomish Indian Reservation","73","655",,
"G5309135","1900","Washington","530","Tulalip Indian Reservation","9135","Tulalip Indian Reservation","73","675",,
"G5309155","1900","Washington","530","Yakima Indian Reservation","9155","Yakima Indian Reservation","73","775",,
"G5400010","1900","West Virginia","540","Barbour","0010","Barbour","56","10",14198,14198
"G5400030","1900","West Virginia","540","Berkeley","0030","Berkeley","56","30",19469,19469
"G5400050","1900","West Virginia","540","Boone","0050","Boone","56","50",8194,8194
"G5400070","1900","West Virginia","540","Braxton","0070","Braxton","56","70",18904,18904
"G5400090","1900","West Virginia","540","Brooke","0090","Brooke","56","90",7219,7219
"G5400110","1900","West Virginia","540","Cabell","0110","Cabell","56","110",29252,29252
"G5400130","1900","West Virginia","540","Calhoun","0130","Calhoun","56","130",10266,10266
"G5400150","1900","West Virginia","540","Clay","0150","Clay","56","150",8248,8248
