GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,SMSAA,URB_AREAA,AREANAME,CENCNTY,CBD,SEA,C1I001
"G2600570","1970","Michigan","26","Gratiot","057",,,,,,,"Gratiot","1",,"05",39246
"G2600590","1970","Michigan","26","Hillsdale","059",,,,,,,"Hillsdale","1",,"09",37171
"G2600610","1970","Michigan","26","Houghton","061",,,,,,,"Houghton","1",,"01",34652
"G2600630","1970","Michigan","26","Huron","063",,,,,"2640",,"Huron","1",,"05",34083
"G2600650","1970","Michigan","26","Ingham","065",,,,,"4040",,"Ingham","0",,"E",261039
"G2600670","1970","Michigan","26","Ionia","067",,,,,,,"Ionia","1",,"07",45848
"G2600690","1970","Michigan","26","Iosco","069",,,,,,,"Iosco","1",,"04",24905
"G2600710","1970","Michigan","26","Iron","071",,,,,,,"Iron","1",,"01",13813
"G2600730","1970","Michigan","26","Isabella","073",,,,,"4040",,"Isabella","1",,"05",44594
"G2600750","1970","Michigan","26","Jackson","075",,,,,"3520",,"Jackson","0",,"H",143274
"G2600770","1970","Michigan","26","Kalamazoo","077",,,,,"3720",,"Kalamazoo","0",,"G",201550
"G2600790","1970","Michigan","26","Kalkaska","079",,,,,"3720",,"Kalkaska","1",,"04",5272
"G2600810","1970","Michigan","26","Kent","081",,,,,"3000",,"Kent","0",,"B",411044
"G2600830","1970","Michigan","26","Keweenaw","083",,,,,,,"Keweenaw","1",,"01",2264
"G2600850","1970","Michigan","26","Lake","085",,,,,"3000",,"Lake","1",,"04",5661
"G2600870","1970","Michigan","26","Lapeer","087",,,,,"2640",,"Lapeer","1",,"07",52317
"G2600890","1970","Michigan","26","Leelanau","089",,,,,,,"Leelanau","1",,"03",10872
"G2600910","1970","Michigan","26","Lenawee","091",,,,,,,"Lenawee","1",,"09",81609
"G2600930","1970","Michigan","26","Livingston","093",,,,,,,"Livingston","1",,"07",58967
"G2600950","1970","Michigan","26","Luce","095",,,,,,,"Luce","1",,"02",6789
"G2600970","1970","Michigan","26","Mackinac","097",,,,,"2640",,"Mackinac","1",,"02",9660
"G2600990","1970","Michigan","26","Macomb","099",,,,,"2160",,"Macomb","1",,"F",625309
"G2601010","1970","Michigan","26","Manistee","101",,,,,,,"Manistee","1",,"03",20094
"G2601030","1970","Michigan","26","Marquette","103",,,,,,,"Marquette","1",,"01",64686
"G2601050","1970","Michigan","26","Mason","105",,,,,,,"Mason","1",,"03",22612
"G2601070","1970","Michigan","26","Mecosta","107",,,,,,,"Mecosta","1",,"04",27992
"G2601090","1970","Michigan","26","Menominee","109",,,,,,,"Menominee","1",,"02",24587
"G2601110","1970","Michigan","26","Midland","111",,,,,,,"Midland","1",,"05",63769
"G2601130","1970","Michigan","26","Missaukee","113",,,,,"2160",,"Missaukee","1",,"04",7126
"G2601150","1970","Michigan","26","Monroe","115",,,,,"8400",,"Monroe","1",,"08",118479
"G2601170","1970","Michigan","26","Montcalm","117",,,,,,,"Montcalm","1",,"05",39660
"G2601190","1970","Michigan","26","Montmorency","119",,,,,"8400",,"Montmorency","1",,"04",5247
"G2601210","1970","Michigan","26","Muskegon","121",,,,,"5320",,"Muskegon","0",,"06",157426
"G2601230","1970","Michigan","26","Newaygo","123",,,,,"5320",,"Newaygo","1",,"04",27992
"G2601250","1970","Michigan","26","Oakland","125",,,,,"2160",,"Oakland","1",,"F",907871
"G2601270","1970","Michigan","26","Oceana","127",,,,,,,"Oceana","1",,"03",17984
"G2601290","1970","Michigan","26","Ogemaw","129",,,,,,,"Ogemaw","1",,"04",11903
"G2601310","1970","Michigan","26","Ontonagon","131",,,,,,,"Ontonagon","1",,"01",10548
